Date,"Solar Production, KWh","Wind Production, KWh (avg)",SolarScalingFactor,WindScalingFactor,SolarNormalized,WindNormalized,SolarScaled,WindScaled,ProductionCombined,Baseload
1990-11-20 07:00:00,-0.5,26.87,6.88,20.35,-0.0,0.64,-0.0,13.04,13.04,11.53
1990-11-20 08:00:00,76.712,25.06,6.88,20.35,0.01,0.6,0.06,12.16,12.21,11.53
1990-11-20 09:00:00,230.28,19.86,6.88,20.35,0.02,0.47,0.17,9.63,9.8,11.53
1990-11-20 10:00:00,390.51,16.17,6.88,20.35,0.04,0.39,0.28,7.85,8.13,11.53
1990-11-20 11:00:00,448.04,19.73,6.88,20.35,0.05,0.47,0.32,9.57,9.9,11.53
1990-11-20 12:00:00,376.6,14.92,6.88,20.35,0.04,0.36,0.27,7.24,7.51,11.53
1990-11-20 13:00:00,247.61,19.03,6.88,20.35,0.03,0.45,0.18,9.23,9.41,11.53
1990-11-20 14:00:00,141.25,19.89,6.88,20.35,0.01,0.47,0.1,9.65,9.75,11.53
1990-11-20 15:00:00,-0.5,28.61,6.88,20.35,-0.0,0.68,-0.0,13.88,13.88,11.53
1990-11-20 16:00:00,0.0,34.45,6.88,20.35,0.0,0.82,0.0,16.72,16.72,11.53
1990-11-20 17:00:00,0.0,35.86,6.88,20.35,0.0,0.85,0.0,17.4,17.4,11.53
1990-11-20 18:00:00,0.0,35.26,6.88,20.35,0.0,0.84,0.0,17.11,17.11,11.53
1990-11-20 19:00:00,0.0,33.8,6.88,20.35,0.0,0.81,0.0,16.4,16.4,11.53
1990-11-20 20:00:00,0.0,32.65,6.88,20.35,0.0,0.78,0.0,15.84,15.84,11.53
1990-11-20 21:00:00,0.0,27.3,6.88,20.35,0.0,0.65,0.0,13.25,13.25,11.53
1990-11-20 22:00:00,0.0,26.18,6.88,20.35,0.0,0.62,0.0,12.7,12.7,11.53
1990-11-20 23:00:00,0.0,23.19,6.88,20.35,0.0,0.55,0.0,11.25,11.25,11.53
1990-11-21 00:00:00,0.0,19.78,6.88,20.35,0.0,0.47,0.0,9.6,9.6,11.53
1990-11-21 01:00:00,0.0,17.96,6.88,20.35,0.0,0.43,0.0,8.72,8.72,11.53
1990-11-21 02:00:00,0.0,20.88,6.88,20.35,0.0,0.5,0.0,10.13,10.13,11.53
1990-11-21 03:00:00,0.0,27.08,6.88,20.35,0.0,0.65,0.0,13.14,13.14,11.53
1990-11-21 04:00:00,0.0,24.66,6.88,20.35,0.0,0.59,0.0,11.97,11.97,11.53
1990-11-21 05:00:00,0.0,20.68,6.88,20.35,0.0,0.49,0.0,10.03,10.03,11.53
1990-11-21 06:00:00,0.0,19.96,6.88,20.35,0.0,0.48,0.0,9.69,9.69,11.53
1990-11-21 07:00:00,-0.5,18.29,6.88,20.35,-0.0,0.44,-0.0,8.88,8.88,11.53
1990-11-21 08:00:00,320.44,20.82,6.88,20.35,0.03,0.5,0.23,10.1,10.34,11.53
1990-11-21 09:00:00,548.41,21.48,6.88,20.35,0.06,0.51,0.4,10.42,10.82,11.53
1990-11-21 10:00:00,721.7,21.04,6.88,20.35,0.08,0.5,0.52,10.21,10.73,11.53
1990-11-21 11:00:00,584.5,22.12,6.88,20.35,0.06,0.53,0.42,10.73,11.16,11.53
1990-11-21 12:00:00,1234.3,22.72,6.88,20.35,0.13,0.54,0.9,11.02,11.92,11.53
1990-11-21 13:00:00,588.33,23.44,6.88,20.35,0.06,0.56,0.43,11.37,11.8,11.53
1990-11-21 14:00:00,369.38,20.22,6.88,20.35,0.04,0.48,0.27,9.81,10.08,11.53
1990-11-21 15:00:00,-0.5,17.86,6.88,20.35,-0.0,0.43,-0.0,8.67,8.67,11.53
1990-11-21 16:00:00,0.0,21.56,6.88,20.35,0.0,0.51,0.0,10.46,10.46,11.53
1990-11-21 17:00:00,0.0,20.71,6.88,20.35,0.0,0.49,0.0,10.05,10.05,11.53
1990-11-21 18:00:00,0.0,20.06,6.88,20.35,0.0,0.48,0.0,9.73,9.73,11.53
1990-11-21 19:00:00,0.0,20.12,6.88,20.35,0.0,0.48,0.0,9.76,9.76,11.53
1990-11-21 20:00:00,0.0,18.59,6.88,20.35,0.0,0.44,0.0,9.02,9.02,11.53
1990-11-21 21:00:00,0.0,16.17,6.88,20.35,0.0,0.39,0.0,7.85,7.85,11.53
1990-11-21 22:00:00,0.0,13.74,6.88,20.35,0.0,0.33,0.0,6.67,6.67,11.53
1990-11-21 23:00:00,0.0,13.92,6.88,20.35,0.0,0.33,0.0,6.75,6.75,11.53
1990-11-22 00:00:00,0.0,13.96,6.88,20.35,0.0,0.33,0.0,6.77,6.77,11.53
1990-11-22 01:00:00,0.0,14.8,6.88,20.35,0.0,0.35,0.0,7.18,7.18,11.53
1990-11-22 02:00:00,0.0,14.44,6.88,20.35,0.0,0.34,0.0,7.01,7.01,11.53
1990-11-22 03:00:00,0.0,14.94,6.88,20.35,0.0,0.36,0.0,7.25,7.25,11.53
1990-11-22 04:00:00,0.0,14.63,6.88,20.35,0.0,0.35,0.0,7.1,7.1,11.53
1990-11-22 05:00:00,0.0,14.94,6.88,20.35,0.0,0.36,0.0,7.25,7.25,11.53
1990-11-22 06:00:00,0.0,15.88,6.88,20.35,0.0,0.38,0.0,7.71,7.71,11.53
1990-11-22 07:00:00,-0.5,15.91,6.88,20.35,-0.0,0.38,-0.0,7.72,7.72,11.53
1990-11-22 08:00:00,-0.5,15.95,6.88,20.35,-0.0,0.38,-0.0,7.74,7.74,11.53
1990-11-22 09:00:00,153.45,15.69,6.88,20.35,0.02,0.37,0.11,7.61,7.72,11.53
1990-11-22 10:00:00,354.54,15.3,6.88,20.35,0.04,0.36,0.26,7.42,7.68,11.53
1990-11-22 11:00:00,507.61,16.51,6.88,20.35,0.05,0.39,0.37,8.01,8.38,11.53
1990-11-22 12:00:00,557.75,18.37,6.88,20.35,0.06,0.44,0.4,8.91,9.32,11.53
1990-11-22 13:00:00,2891.4,17.67,6.88,20.35,0.3,0.42,2.1,8.57,10.67,11.53
1990-11-22 14:00:00,1659.3,18.28,6.88,20.35,0.17,0.44,1.2,8.87,10.07,11.53
1990-11-22 15:00:00,55.122,21.23,6.88,20.35,0.01,0.51,0.04,10.3,10.34,11.53
1990-11-22 16:00:00,0.0,21.54,6.88,20.35,0.0,0.51,0.0,10.45,10.45,11.53
1990-11-22 17:00:00,0.0,22.95,6.88,20.35,0.0,0.55,0.0,11.13,11.13,11.53
1990-11-22 18:00:00,0.0,23.13,6.88,20.35,0.0,0.55,0.0,11.22,11.22,11.53
1990-11-22 19:00:00,0.0,23.98,6.88,20.35,0.0,0.57,0.0,11.63,11.63,11.53
1990-11-22 20:00:00,0.0,25.56,6.88,20.35,0.0,0.61,0.0,12.4,12.4,11.53
1990-11-22 21:00:00,0.0,24.93,6.88,20.35,0.0,0.59,0.0,12.09,12.09,11.53
1990-11-22 22:00:00,0.0,22.59,6.88,20.35,0.0,0.54,0.0,10.96,10.96,11.53
1990-11-22 23:00:00,0.0,22.97,6.88,20.35,0.0,0.55,0.0,11.14,11.14,11.53
1990-11-23 00:00:00,0.0,27.57,6.88,20.35,0.0,0.66,0.0,13.37,13.37,11.53
1990-11-23 01:00:00,0.0,28.9,6.88,20.35,0.0,0.69,0.0,14.02,14.02,11.53
1990-11-23 02:00:00,0.0,26.42,6.88,20.35,0.0,0.63,0.0,12.82,12.82,11.53
1990-11-23 03:00:00,0.0,29.35,6.88,20.35,0.0,0.7,0.0,14.24,14.24,11.53
1990-11-23 04:00:00,0.0,30.83,6.88,20.35,0.0,0.74,0.0,14.96,14.96,11.53
1990-11-23 05:00:00,0.0,31.09,6.88,20.35,0.0,0.74,0.0,15.08,15.08,11.53
1990-11-23 06:00:00,0.0,30.51,6.88,20.35,0.0,0.73,0.0,14.81,14.81,11.53
1990-11-23 07:00:00,-0.5,28.13,6.88,20.35,-0.0,0.67,-0.0,13.65,13.65,11.53
1990-11-23 08:00:00,47.523,24.45,6.88,20.35,0.01,0.58,0.03,11.86,11.9,11.53
1990-11-23 09:00:00,152.3,26.06,6.88,20.35,0.02,0.62,0.11,12.64,12.75,11.53
1990-11-23 10:00:00,247.48,26.78,6.88,20.35,0.03,0.64,0.18,13.0,13.18,11.53
1990-11-23 11:00:00,267.08,20.26,6.88,20.35,0.03,0.48,0.19,9.83,10.02,11.53
1990-11-23 12:00:00,272.1,17.14,6.88,20.35,0.03,0.41,0.2,8.32,8.51,11.53
1990-11-23 13:00:00,192.38,17.13,6.88,20.35,0.02,0.41,0.14,8.31,8.45,11.53
1990-11-23 14:00:00,69.923,17.55,6.88,20.35,0.01,0.42,0.05,8.51,8.56,11.53
1990-11-23 15:00:00,-0.5,18.1,6.88,20.35,-0.0,0.43,-0.0,8.78,8.78,11.53
1990-11-23 16:00:00,0.0,17.27,6.88,20.35,0.0,0.41,0.0,8.38,8.38,11.53
1990-11-23 17:00:00,0.0,15.55,6.88,20.35,0.0,0.37,0.0,7.55,7.55,11.53
1990-11-23 18:00:00,0.0,15.77,6.88,20.35,0.0,0.38,0.0,7.65,7.65,11.53
1990-11-23 19:00:00,0.0,19.05,6.88,20.35,0.0,0.45,0.0,9.24,9.24,11.53
1990-11-23 20:00:00,0.0,22.26,6.88,20.35,0.0,0.53,0.0,10.8,10.8,11.53
1990-11-23 21:00:00,0.0,22.52,6.88,20.35,0.0,0.54,0.0,10.93,10.93,11.53
1990-11-23 22:00:00,0.0,21.32,6.88,20.35,0.0,0.51,0.0,10.34,10.34,11.53
1990-11-23 23:00:00,0.0,21.82,6.88,20.35,0.0,0.52,0.0,10.59,10.59,11.53
1990-11-24 00:00:00,0.0,21.62,6.88,20.35,0.0,0.52,0.0,10.49,10.49,11.53
1990-11-24 01:00:00,0.0,21.46,6.88,20.35,0.0,0.51,0.0,10.41,10.41,11.53
1990-11-24 02:00:00,0.0,22.47,6.88,20.35,0.0,0.54,0.0,10.9,10.9,11.53
1990-11-24 03:00:00,0.0,22.84,6.88,20.35,0.0,0.54,0.0,11.08,11.08,11.53
1990-11-24 04:00:00,0.0,22.18,6.88,20.35,0.0,0.53,0.0,10.76,10.76,11.53
1990-11-24 05:00:00,0.0,22.17,6.88,20.35,0.0,0.53,0.0,10.75,10.75,11.53
1990-11-24 06:00:00,0.0,24.04,6.88,20.35,0.0,0.57,0.0,11.66,11.66,11.53
1990-11-24 07:00:00,-0.5,19.04,6.88,20.35,-0.0,0.45,-0.0,9.24,9.24,11.53
1990-11-24 08:00:00,1566.4,20.35,6.88,20.35,0.17,0.49,1.14,9.87,11.01,11.53
1990-11-24 09:00:00,3721.8,17.14,6.88,20.35,0.39,0.41,2.7,8.32,11.01,11.53
1990-11-24 10:00:00,4839.7,16.18,6.88,20.35,0.51,0.39,3.51,7.85,11.36,11.53
1990-11-24 11:00:00,5262.8,19.04,6.88,20.35,0.55,0.45,3.82,9.24,13.06,11.53
1990-11-24 12:00:00,5034.3,20.92,6.88,20.35,0.53,0.5,3.65,10.15,13.8,11.53
1990-11-24 13:00:00,4178.9,19.94,6.88,20.35,0.44,0.48,3.03,9.68,12.71,11.53
1990-11-24 14:00:00,2256.2,16.73,6.88,20.35,0.24,0.4,1.64,8.12,9.75,11.53
1990-11-24 15:00:00,-0.5,18.55,6.88,20.35,-0.0,0.44,-0.0,9.0,9.0,11.53
1990-11-24 16:00:00,0.0,17.83,6.88,20.35,0.0,0.43,0.0,8.65,8.65,11.53
1990-11-24 17:00:00,0.0,20.57,6.88,20.35,0.0,0.49,0.0,9.98,9.98,11.53
1990-11-24 18:00:00,0.0,19.98,6.88,20.35,0.0,0.48,0.0,9.69,9.69,11.53
1990-11-24 19:00:00,0.0,20.39,6.88,20.35,0.0,0.49,0.0,9.89,9.89,11.53
1990-11-24 20:00:00,0.0,17.47,6.88,20.35,0.0,0.42,0.0,8.48,8.48,11.53
1990-11-24 21:00:00,0.0,16.85,6.88,20.35,0.0,0.4,0.0,8.18,8.18,11.53
1990-11-24 22:00:00,0.0,15.43,6.88,20.35,0.0,0.37,0.0,7.49,7.49,11.53
1990-11-24 23:00:00,0.0,13.63,6.88,20.35,0.0,0.32,0.0,6.61,6.61,11.53
1990-11-25 00:00:00,0.0,10.84,6.88,20.35,0.0,0.26,0.0,5.26,5.26,11.53
1990-11-25 01:00:00,0.0,10.81,6.88,20.35,0.0,0.26,0.0,5.25,5.25,11.53
1990-11-25 02:00:00,0.0,9.83,6.88,20.35,0.0,0.23,0.0,4.77,4.77,11.53
1990-11-25 03:00:00,0.0,8.74,6.88,20.35,0.0,0.21,0.0,4.24,4.24,11.53
1990-11-25 04:00:00,0.0,8.98,6.88,20.35,0.0,0.21,0.0,4.36,4.36,11.53
1990-11-25 05:00:00,0.0,9.96,6.88,20.35,0.0,0.24,0.0,4.83,4.83,11.53
1990-11-25 06:00:00,0.0,6.38,6.88,20.35,0.0,0.15,0.0,3.1,3.1,11.53
1990-11-25 07:00:00,-0.5,4.36,6.88,20.35,-0.0,0.1,-0.0,2.11,2.11,11.53
1990-11-25 08:00:00,1085.3,7.86,6.88,20.35,0.11,0.19,0.79,3.82,4.6,11.53
1990-11-25 09:00:00,2932.1,6.93,6.88,20.35,0.31,0.17,2.13,3.36,5.49,11.53
1990-11-25 10:00:00,4092.7,8.6,6.88,20.35,0.43,0.21,2.97,4.17,7.14,11.53
1990-11-25 11:00:00,4287.4,7.15,6.88,20.35,0.45,0.17,3.11,3.47,6.58,11.53
1990-11-25 12:00:00,3954.9,4.74,6.88,20.35,0.42,0.11,2.87,2.3,5.17,11.53
1990-11-25 13:00:00,3316.4,5.26,6.88,20.35,0.35,0.13,2.41,2.55,4.96,11.53
1990-11-25 14:00:00,1690.2,4.92,6.88,20.35,0.18,0.12,1.23,2.39,3.61,11.53
1990-11-25 15:00:00,-0.5,9.58,6.88,20.35,-0.0,0.23,-0.0,4.65,4.65,11.53
1990-11-25 16:00:00,0.0,13.96,6.88,20.35,0.0,0.33,0.0,6.77,6.77,11.53
1990-11-25 17:00:00,0.0,20.71,6.88,20.35,0.0,0.49,0.0,10.05,10.05,11.53
1990-11-25 18:00:00,0.0,20.93,6.88,20.35,0.0,0.5,0.0,10.16,10.16,11.53
1990-11-25 19:00:00,0.0,19.93,6.88,20.35,0.0,0.48,0.0,9.67,9.67,11.53
1990-11-25 20:00:00,0.0,23.35,6.88,20.35,0.0,0.56,0.0,11.33,11.33,11.53
1990-11-25 21:00:00,0.0,23.28,6.88,20.35,0.0,0.55,0.0,11.29,11.29,11.53
1990-11-25 22:00:00,0.0,22.26,6.88,20.35,0.0,0.53,0.0,10.8,10.8,11.53
1990-11-25 23:00:00,0.0,22.26,6.88,20.35,0.0,0.53,0.0,10.8,10.8,11.53
1990-11-26 00:00:00,0.0,21.0,6.88,20.35,0.0,0.5,0.0,10.19,10.19,11.53
1990-11-26 01:00:00,0.0,20.52,6.88,20.35,0.0,0.49,0.0,9.95,9.95,11.53
1990-11-26 02:00:00,0.0,19.69,6.88,20.35,0.0,0.47,0.0,9.55,9.55,11.53
1990-11-26 03:00:00,0.0,18.33,6.88,20.35,0.0,0.44,0.0,8.89,8.89,11.53
1990-11-26 04:00:00,0.0,17.91,6.88,20.35,0.0,0.43,0.0,8.69,8.69,11.53
1990-11-26 05:00:00,0.0,22.79,6.88,20.35,0.0,0.54,0.0,11.06,11.06,11.53
1990-11-26 06:00:00,0.0,24.54,6.88,20.35,0.0,0.59,0.0,11.91,11.91,11.53
1990-11-26 07:00:00,-0.5,21.88,6.88,20.35,-0.0,0.52,-0.0,10.62,10.62,11.53
1990-11-26 08:00:00,1012.1,20.68,6.88,20.35,0.11,0.49,0.73,10.03,10.77,11.53
1990-11-26 09:00:00,2879.8,15.3,6.88,20.35,0.3,0.36,2.09,7.42,9.51,11.53
1990-11-26 10:00:00,3984.8,12.84,6.88,20.35,0.42,0.31,2.89,6.23,9.12,11.53
1990-11-26 11:00:00,4440.7,8.64,6.88,20.35,0.47,0.21,3.22,4.19,7.41,11.53
1990-11-26 12:00:00,4224.0,6.96,6.88,20.35,0.45,0.17,3.06,3.38,6.44,11.53
1990-11-26 13:00:00,3524.2,9.39,6.88,20.35,0.37,0.22,2.56,4.56,7.11,11.53
1990-11-26 14:00:00,1788.6,8.57,6.88,20.35,0.19,0.2,1.3,4.16,5.45,11.53
1990-11-26 15:00:00,-0.5,9.76,6.88,20.35,-0.0,0.23,-0.0,4.73,4.73,11.53
1990-11-26 16:00:00,0.0,9.57,6.88,20.35,0.0,0.23,0.0,4.64,4.64,11.53
1990-11-26 17:00:00,0.0,14.02,6.88,20.35,0.0,0.33,0.0,6.8,6.8,11.53
1990-11-26 18:00:00,0.0,14.32,6.88,20.35,0.0,0.34,0.0,6.95,6.95,11.53
1990-11-26 19:00:00,0.0,11.11,6.88,20.35,0.0,0.26,0.0,5.39,5.39,11.53
1990-11-26 20:00:00,0.0,12.09,6.88,20.35,0.0,0.29,0.0,5.87,5.87,11.53
1990-11-26 21:00:00,0.0,13.45,6.88,20.35,0.0,0.32,0.0,6.53,6.53,11.53
1990-11-26 22:00:00,0.0,10.03,6.88,20.35,0.0,0.24,0.0,4.87,4.87,11.53
1990-11-26 23:00:00,0.0,11.56,6.88,20.35,0.0,0.28,0.0,5.61,5.61,11.53
1990-11-27 00:00:00,0.0,14.36,6.88,20.35,0.0,0.34,0.0,6.96,6.96,11.53
1990-11-27 01:00:00,0.0,14.28,6.88,20.35,0.0,0.34,0.0,6.93,6.93,11.53
1990-11-27 02:00:00,0.0,13.95,6.88,20.35,0.0,0.33,0.0,6.77,6.77,11.53
1990-11-27 03:00:00,0.0,15.97,6.88,20.35,0.0,0.38,0.0,7.75,7.75,11.53
1990-11-27 04:00:00,0.0,15.0,6.88,20.35,0.0,0.36,0.0,7.28,7.28,11.53
1990-11-27 05:00:00,0.0,16.32,6.88,20.35,0.0,0.39,0.0,7.92,7.92,11.53
1990-11-27 06:00:00,0.0,17.43,6.88,20.35,0.0,0.42,0.0,8.46,8.46,11.53
1990-11-27 07:00:00,-0.5,12.9,6.88,20.35,-0.0,0.31,-0.0,6.26,6.26,11.53
1990-11-27 08:00:00,748.41,8.34,6.88,20.35,0.08,0.2,0.54,4.05,4.59,11.53
1990-11-27 09:00:00,2237.1,7.52,6.88,20.35,0.24,0.18,1.62,3.65,5.27,11.53
1990-11-27 10:00:00,3791.3,8.8,6.88,20.35,0.4,0.21,2.75,4.27,7.02,11.53
1990-11-27 11:00:00,3678.7,6.91,6.88,20.35,0.39,0.16,2.67,3.35,6.02,11.53
1990-11-27 12:00:00,4173.7,4.42,6.88,20.35,0.44,0.11,3.03,2.15,5.17,11.53
1990-11-27 13:00:00,2770.5,2.01,6.88,20.35,0.29,0.05,2.01,0.98,2.99,11.53
1990-11-27 14:00:00,580.23,1.94,6.88,20.35,0.06,0.05,0.42,0.94,1.36,11.53
1990-11-27 15:00:00,-0.5,3.55,6.88,20.35,-0.0,0.08,-0.0,1.72,1.72,11.53
1990-11-27 16:00:00,0.0,4.01,6.88,20.35,0.0,0.1,0.0,1.95,1.95,11.53
1990-11-27 17:00:00,0.0,4.15,6.88,20.35,0.0,0.1,0.0,2.01,2.01,11.53
1990-11-27 18:00:00,0.0,4.3,6.88,20.35,0.0,0.1,0.0,2.09,2.09,11.53
1990-11-27 19:00:00,0.0,6.39,6.88,20.35,0.0,0.15,0.0,3.1,3.1,11.53
1990-11-27 20:00:00,0.0,8.87,6.88,20.35,0.0,0.21,0.0,4.3,4.3,11.53
1990-11-27 21:00:00,0.0,6.5,6.88,20.35,0.0,0.15,0.0,3.15,3.15,11.53
1990-11-27 22:00:00,0.0,9.17,6.88,20.35,0.0,0.22,0.0,4.45,4.45,11.53
1990-11-27 23:00:00,0.0,9.6,6.88,20.35,0.0,0.23,0.0,4.66,4.66,11.53
1990-11-28 00:00:00,0.0,13.31,6.88,20.35,0.0,0.32,0.0,6.46,6.46,11.53
1990-11-28 01:00:00,0.0,14.96,6.88,20.35,0.0,0.36,0.0,7.26,7.26,11.53
1990-11-28 02:00:00,0.0,11.89,6.88,20.35,0.0,0.28,0.0,5.77,5.77,11.53
1990-11-28 03:00:00,0.0,9.58,6.88,20.35,0.0,0.23,0.0,4.65,4.65,11.53
1990-11-28 04:00:00,0.0,9.46,6.88,20.35,0.0,0.23,0.0,4.59,4.59,11.53
1990-11-28 05:00:00,0.0,4.96,6.88,20.35,0.0,0.12,0.0,2.41,2.41,11.53
1990-11-28 06:00:00,0.0,6.01,6.88,20.35,0.0,0.14,0.0,2.91,2.91,11.53
1990-11-28 07:00:00,-0.5,4.95,6.88,20.35,-0.0,0.12,-0.0,2.4,2.4,11.53
1990-11-28 08:00:00,1056.8,5.03,6.88,20.35,0.11,0.12,0.77,2.44,3.21,11.53
1990-11-28 09:00:00,3332.1,3.29,6.88,20.35,0.35,0.08,2.42,1.6,4.01,11.53
1990-11-28 10:00:00,4329.7,2.97,6.88,20.35,0.46,0.07,3.14,1.44,4.58,11.53
1990-11-28 11:00:00,4728.4,2.83,6.88,20.35,0.5,0.07,3.43,1.37,4.8,11.53
1990-11-28 12:00:00,4874.7,2.75,6.88,20.35,0.51,0.07,3.54,1.33,4.87,11.53
1990-11-28 13:00:00,3895.7,5.0,6.88,20.35,0.41,0.12,2.83,2.43,5.25,11.53
1990-11-28 14:00:00,1861.8,6.46,6.88,20.35,0.2,0.15,1.35,3.13,4.48,11.53
1990-11-28 15:00:00,-0.5,6.67,6.88,20.35,-0.0,0.16,-0.0,3.23,3.23,11.53
1990-11-28 16:00:00,0.0,9.4,6.88,20.35,0.0,0.22,0.0,4.56,4.56,11.53
1990-11-28 17:00:00,0.0,10.1,6.88,20.35,0.0,0.24,0.0,4.9,4.9,11.53
1990-11-28 18:00:00,0.0,12.72,6.88,20.35,0.0,0.3,0.0,6.17,6.17,11.53
1990-11-28 19:00:00,0.0,12.07,6.88,20.35,0.0,0.29,0.0,5.85,5.85,11.53
1990-11-28 20:00:00,0.0,12.02,6.88,20.35,0.0,0.29,0.0,5.83,5.83,11.53
1990-11-28 21:00:00,0.0,14.3,6.88,20.35,0.0,0.34,0.0,6.94,6.94,11.53
1990-11-28 22:00:00,0.0,15.72,6.88,20.35,0.0,0.37,0.0,7.63,7.63,11.53
1990-11-28 23:00:00,0.0,14.2,6.88,20.35,0.0,0.34,0.0,6.89,6.89,11.53
1990-11-29 00:00:00,0.0,15.2,6.88,20.35,0.0,0.36,0.0,7.38,7.38,11.53
1990-11-29 01:00:00,0.0,16.68,6.88,20.35,0.0,0.4,0.0,8.09,8.09,11.53
1990-11-29 02:00:00,0.0,18.15,6.88,20.35,0.0,0.43,0.0,8.81,8.81,11.53
1990-11-29 03:00:00,0.0,17.37,6.88,20.35,0.0,0.41,0.0,8.43,8.43,11.53
1990-11-29 04:00:00,0.0,16.57,6.88,20.35,0.0,0.39,0.0,8.04,8.04,11.53
1990-11-29 05:00:00,0.0,16.14,6.88,20.35,0.0,0.38,0.0,7.83,7.83,11.53
1990-11-29 06:00:00,0.0,16.28,6.88,20.35,0.0,0.39,0.0,7.9,7.9,11.53
1990-11-29 07:00:00,-0.5,17.73,6.88,20.35,-0.0,0.42,-0.0,8.6,8.6,11.53
1990-11-29 08:00:00,248.67,19.54,6.88,20.35,0.03,0.47,0.18,9.48,9.66,11.53
1990-11-29 09:00:00,432.35,20.37,6.88,20.35,0.05,0.49,0.31,9.88,10.2,11.53
1990-11-29 10:00:00,1118.2,19.61,6.88,20.35,0.12,0.47,0.81,9.52,10.33,11.53
1990-11-29 11:00:00,918.48,20.39,6.88,20.35,0.1,0.49,0.67,9.89,10.56,11.53
1990-11-29 12:00:00,423.91,20.91,6.88,20.35,0.04,0.5,0.31,10.15,10.45,11.53
1990-11-29 13:00:00,680.51,22.31,6.88,20.35,0.07,0.53,0.49,10.82,11.32,11.53
1990-11-29 14:00:00,356.5,21.98,6.88,20.35,0.04,0.52,0.26,10.66,10.92,11.53
1990-11-29 15:00:00,-0.5,19.0,6.88,20.35,-0.0,0.45,-0.0,9.22,9.22,11.53
1990-11-29 16:00:00,0.0,12.51,6.88,20.35,0.0,0.3,0.0,6.07,6.07,11.53
1990-11-29 17:00:00,0.0,14.11,6.88,20.35,0.0,0.34,0.0,6.85,6.85,11.53
1990-11-29 18:00:00,0.0,18.45,6.88,20.35,0.0,0.44,0.0,8.95,8.95,11.53
1990-11-29 19:00:00,0.0,19.99,6.88,20.35,0.0,0.48,0.0,9.7,9.7,11.53
1990-11-29 20:00:00,0.0,17.97,6.88,20.35,0.0,0.43,0.0,8.72,8.72,11.53
1990-11-29 21:00:00,0.0,18.46,6.88,20.35,0.0,0.44,0.0,8.96,8.96,11.53
1990-11-29 22:00:00,0.0,17.49,6.88,20.35,0.0,0.42,0.0,8.49,8.49,11.53
1990-11-29 23:00:00,0.0,19.69,6.88,20.35,0.0,0.47,0.0,9.55,9.55,11.53
1990-11-30 00:00:00,0.0,21.94,6.88,20.35,0.0,0.52,0.0,10.65,10.65,11.53
1990-11-30 01:00:00,0.0,24.38,6.88,20.35,0.0,0.58,0.0,11.83,11.83,11.53
1990-11-30 02:00:00,0.0,25.47,6.88,20.35,0.0,0.61,0.0,12.36,12.36,11.53
1990-11-30 03:00:00,0.0,23.98,6.88,20.35,0.0,0.57,0.0,11.63,11.63,11.53
1990-11-30 04:00:00,0.0,22.15,6.88,20.35,0.0,0.53,0.0,10.75,10.75,11.53
1990-11-30 05:00:00,0.0,20.81,6.88,20.35,0.0,0.5,0.0,10.1,10.1,11.53
1990-11-30 06:00:00,0.0,21.81,6.88,20.35,0.0,0.52,0.0,10.58,10.58,11.53
1990-11-30 07:00:00,-0.5,24.42,6.88,20.35,-0.0,0.58,-0.0,11.85,11.85,11.53
1990-11-30 08:00:00,-0.5,21.02,6.88,20.35,-0.0,0.5,-0.0,10.2,10.2,11.53
1990-11-30 09:00:00,49.249,20.65,6.88,20.35,0.01,0.49,0.04,10.02,10.05,11.53
1990-11-30 10:00:00,1115.1,20.79,6.88,20.35,0.12,0.5,0.81,10.09,10.9,11.53
1990-11-30 11:00:00,3307.6,21.08,6.88,20.35,0.35,0.5,2.4,10.23,12.62,11.53
1990-11-30 12:00:00,1152.6,23.94,6.88,20.35,0.12,0.57,0.84,11.61,12.45,11.53
1990-11-30 13:00:00,2954.7,23.65,6.88,20.35,0.31,0.56,2.14,11.47,13.62,11.53
1990-11-30 14:00:00,1887.5,21.62,6.88,20.35,0.2,0.52,1.37,10.49,11.86,11.53
1990-11-30 15:00:00,65.718,21.58,6.88,20.35,0.01,0.51,0.05,10.47,10.52,11.53
1990-11-30 16:00:00,0.0,24.46,6.88,20.35,0.0,0.58,0.0,11.87,11.87,11.53
1990-11-30 17:00:00,0.0,21.78,6.88,20.35,0.0,0.52,0.0,10.57,10.57,11.53
1990-11-30 18:00:00,0.0,21.81,6.88,20.35,0.0,0.52,0.0,10.58,10.58,11.53
1990-11-30 19:00:00,0.0,20.57,6.88,20.35,0.0,0.49,0.0,9.98,9.98,11.53
1990-11-30 20:00:00,0.0,16.62,6.88,20.35,0.0,0.4,0.0,8.06,8.06,11.53
1990-11-30 21:00:00,0.0,12.95,6.88,20.35,0.0,0.31,0.0,6.28,6.28,11.53
1990-11-30 22:00:00,0.0,14.3,6.88,20.35,0.0,0.34,0.0,6.94,6.94,11.53
1990-11-30 23:00:00,0.0,11.94,6.88,20.35,0.0,0.28,0.0,5.79,5.79,11.53
1990-12-01 00:00:00,0.0,10.98,6.88,20.35,0.0,0.26,0.0,5.33,5.33,11.53
1990-12-01 01:00:00,0.0,15.83,6.88,20.35,0.0,0.38,0.0,7.68,7.68,11.53
1990-12-01 02:00:00,0.0,16.79,6.88,20.35,0.0,0.4,0.0,8.14,8.14,11.53
